gene_symbol,outcome,method,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed
EPHX1,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
EPHX1,FinnGen_GO,Inverse variance weighted,2,2,1,0
EPHX2,BBJ_Graves,Inverse variance weighted,4,2,0,2
EPHX2,UKB_hyperthyroid,Inverse variance weighted,4,3,0,1
EPHX2,UKB_hyperthyroid,MR Egger,4,3,0,1
EPHX2,UKB_hyperthyroid,Weighted median,4,3,0,1
EPHX2,UKB_hyperthyroid,Weighted mode,4,3,0,1
EPHX2,FinnGen_GO,Inverse variance weighted,4,4,0,0
EPHX2,FinnGen_GO,MR Egger,4,4,0,0
EPHX2,FinnGen_GO,Weighted median,4,4,0,0
EPHX2,FinnGen_GO,Weighted mode,4,4,0,0
EPOR,BBJ_Graves,Inverse variance weighted,2,2,0,0
EPOR,UKB_hyperthyroid,Wald ratio,2,1,0,1
EPOR,FinnGen_GO,Inverse variance weighted,2,2,0,0
ERAP1,BBJ_Graves,Wald ratio,2,1,0,1
ERAP1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
ERBB2,BBJ_Graves,Wald ratio,1,1,0,0
ERBB2,UKB_hyperthyroid,Wald ratio,1,1,0,0
ERBB2,FinnGen_GO,Wald ratio,1,1,0,0
ERBB2IP,BBJ_Graves,Wald ratio,2,1,0,1
ERBB2IP,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
ERBB2IP,FinnGen_GO,Inverse variance weighted,2,2,0,0
ERBB3,BBJ_Graves,Wald ratio,1,1,0,0
ERBB3,UKB_hyperthyroid,Wald ratio,1,1,0,0
ERBB3,FinnGen_GO,Wald ratio,1,1,0,0
ERCC5,BBJ_Graves,Wald ratio,1,1,0,0
ERCC5,UKB_hyperthyroid,Wald ratio,1,1,0,0
ERCC5,FinnGen_GO,Wald ratio,1,1,0,0
EREG,BBJ_Graves,Wald ratio,1,1,1,0
EREG,UKB_hyperthyroid,Wald ratio,1,1,1,0
EREG,FinnGen_GO,Wald ratio,1,1,1,0
ERN1,BBJ_Graves,Wald ratio,2,1,0,1
ERN1,UKB_hyperthyroid,Wald ratio,2,1,0,1
ERN1,FinnGen_GO,Wald ratio,2,1,0,1
ERO1L,BBJ_Graves,Inverse variance weighted,6,4,0,2
ERO1L,BBJ_Graves,MR Egger,6,4,0,2
ERO1L,BBJ_Graves,Weighted median,6,4,0,2
ERO1L,BBJ_Graves,Weighted mode,6,4,0,2
ERO1L,UKB_hyperthyroid,Inverse variance weighted,6,6,0,0
ERO1L,UKB_hyperthyroid,MR Egger,6,6,0,0
ERO1L,UKB_hyperthyroid,Weighted median,6,6,0,0
ERO1L,UKB_hyperthyroid,Weighted mode,6,6,0,0
ERO1L,FinnGen_GO,Inverse variance weighted,6,6,0,0
ERO1L,FinnGen_GO,MR Egger,6,6,0,0
ERO1L,FinnGen_GO,Weighted median,6,6,0,0
ERO1L,FinnGen_GO,Weighted mode,6,6,0,0
ERP29,BBJ_Graves,Wald ratio,1,1,0,0
ERP29,UKB_hyperthyroid,Wald ratio,1,1,0,0
ERP29,FinnGen_GO,Wald ratio,1,1,0,0
ERP44,BBJ_Graves,Wald ratio,1,1,0,0
ERP44,UKB_hyperthyroid,Wald ratio,1,1,0,0
ERP44,FinnGen_GO,Wald ratio,1,1,0,0
ESAM,BBJ_Graves,Wald ratio,1,1,0,0
ESAM,UKB_hyperthyroid,Wald ratio,1,1,0,0
ESAM,FinnGen_GO,Wald ratio,1,1,0,0
ESM1,BBJ_Graves,Wald ratio,1,1,0,0
ESM1,UKB_hyperthyroid,Wald ratio,1,1,0,0
ESM1,FinnGen_GO,Wald ratio,1,1,0,0
ESR1,BBJ_Graves,Wald ratio,1,1,0,0
ESR1,UKB_hyperthyroid,Wald ratio,1,1,0,0
ESR1,FinnGen_GO,Wald ratio,1,1,0,0
ESR2,BBJ_Graves,Wald ratio,2,1,0,1
ESR2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
ESR2,FinnGen_GO,Inverse variance weighted,2,2,0,0
ESRRA,BBJ_Graves,Wald ratio,1,1,0,0
ESRRA,UKB_hyperthyroid,Wald ratio,1,1,0,0
ESRRA,FinnGen_GO,Wald ratio,1,1,0,0
EVI2B,BBJ_Graves,Wald ratio,1,1,0,0
EVI2B,UKB_hyperthyroid,Wald ratio,1,1,0,0
EVI2B,FinnGen_GO,Wald ratio,1,1,0,0
EXTL2,BBJ_Graves,Wald ratio,2,1,0,1
EXTL2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
EXTL2,FinnGen_GO,Inverse variance weighted,2,2,0,0
F10,BBJ_Graves,Wald ratio,1,1,0,0
F10,UKB_hyperthyroid,Wald ratio,1,1,0,0
F10,FinnGen_GO,Wald ratio,1,1,0,0
F11R,BBJ_Graves,Wald ratio,1,1,0,0
F11R,UKB_hyperthyroid,Wald ratio,1,1,0,0
F11R,FinnGen_GO,Wald ratio,1,1,0,0
F12,BBJ_Graves,Wald ratio,1,1,0,0
F12,UKB_hyperthyroid,Wald ratio,1,1,0,0
F12,FinnGen_GO,Wald ratio,1,1,0,0
F13A1,BBJ_Graves,Inverse variance weighted,3,2,1,1
F13A1,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
F13A1,UKB_hyperthyroid,MR Egger,3,3,1,0
F13A1,UKB_hyperthyroid,Weighted median,3,3,1,0
F13A1,UKB_hyperthyroid,Weighted mode,3,3,1,0
F13A1,FinnGen_GO,Inverse variance weighted,3,3,1,0
F13A1,FinnGen_GO,MR Egger,3,3,1,0
F13A1,FinnGen_GO,Weighted median,3,3,1,0
F13A1,FinnGen_GO,Weighted mode,3,3,1,0
F2R,BBJ_Graves,Inverse variance weighted,3,2,0,1
F2R,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
F2R,UKB_hyperthyroid,MR Egger,3,3,0,0
F2R,UKB_hyperthyroid,Weighted median,3,3,0,0
F2R,UKB_hyperthyroid,Weighted mode,3,3,0,0
F2R,FinnGen_GO,Inverse variance weighted,3,3,0,0
F2R,FinnGen_GO,MR Egger,3,3,0,0
F2R,FinnGen_GO,Weighted median,3,3,0,0
F2R,FinnGen_GO,Weighted mode,3,3,0,0
F2RL1,BBJ_Graves,Inverse variance weighted,6,4,1,2
F2RL1,BBJ_Graves,MR Egger,6,4,1,2
F2RL1,BBJ_Graves,Weighted median,6,4,1,2
F2RL1,BBJ_Graves,Weighted mode,6,4,1,2
F2RL1,UKB_hyperthyroid,Inverse variance weighted,6,6,1,0
F2RL1,UKB_hyperthyroid,MR Egger,6,6,1,0
F2RL1,UKB_hyperthyroid,Weighted median,6,6,1,0
F2RL1,UKB_hyperthyroid,Weighted mode,6,6,1,0
F2RL1,FinnGen_GO,Inverse variance weighted,6,6,1,0
F2RL1,FinnGen_GO,MR Egger,6,6,1,0
F2RL1,FinnGen_GO,Weighted median,6,6,1,0
F2RL1,FinnGen_GO,Weighted mode,6,6,1,0
F2RL3,BBJ_Graves,Wald ratio,1,1,0,0
F2RL3,UKB_hyperthyroid,Wald ratio,1,1,0,0
F2RL3,FinnGen_GO,Wald ratio,1,1,0,0
F5,BBJ_Graves,Inverse variance weighted,3,3,0,0
F5,BBJ_Graves,MR Egger,3,3,0,0
F5,BBJ_Graves,Weighted median,3,3,0,0
F5,BBJ_Graves,Weighted mode,3,3,0,0
F5,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
F5,UKB_hyperthyroid,MR Egger,3,3,0,0
F5,UKB_hyperthyroid,Weighted median,3,3,0,0
F5,UKB_hyperthyroid,Weighted mode,3,3,0,0
F5,FinnGen_GO,Inverse variance weighted,3,3,0,0
F5,FinnGen_GO,MR Egger,3,3,0,0
F5,FinnGen_GO,Weighted median,3,3,0,0
F5,FinnGen_GO,Weighted mode,3,3,0,0
F7,BBJ_Graves,Wald ratio,1,1,0,0
F7,UKB_hyperthyroid,Wald ratio,1,1,0,0
F7,FinnGen_GO,Wald ratio,1,1,0,0
FAAH,UKB_hyperthyroid,Inverse variance weighted,4,2,0,2
FAAH,FinnGen_GO,Inverse variance weighted,4,3,0,1
FAAH,FinnGen_GO,MR Egger,4,3,0,1
FAAH,FinnGen_GO,Weighted median,4,3,0,1
FAAH,FinnGen_GO,Weighted mode,4,3,0,1
FAM19A1,BBJ_Graves,Inverse variance weighted,3,3,0,0
FAM19A1,BBJ_Graves,MR Egger,3,3,0,0
FAM19A1,BBJ_Graves,Weighted median,3,3,0,0
FAM19A1,BBJ_Graves,Weighted mode,3,3,0,0
FAM19A1,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
FAM19A1,UKB_hyperthyroid,MR Egger,3,3,0,0
FAM19A1,UKB_hyperthyroid,Weighted median,3,3,0,0
FAM19A1,UKB_hyperthyroid,Weighted mode,3,3,0,0
FAM19A1,FinnGen_GO,Inverse variance weighted,3,3,0,0
FAM19A1,FinnGen_GO,MR Egger,3,3,0,0
FAM19A1,FinnGen_GO,Weighted median,3,3,0,0
FAM19A1,FinnGen_GO,Weighted mode,3,3,0,0
FAM20A,BBJ_Graves,Wald ratio,1,1,0,0
FAM20A,UKB_hyperthyroid,Wald ratio,1,1,0,0
FAM20A,FinnGen_GO,Wald ratio,1,1,0,0
FAM20C,BBJ_Graves,Inverse variance weighted,3,2,0,1
FAM20C,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
FAM20C,UKB_hyperthyroid,MR Egger,3,3,0,0
FAM20C,UKB_hyperthyroid,Weighted median,3,3,0,0
FAM20C,UKB_hyperthyroid,Weighted mode,3,3,0,0
FAM20C,FinnGen_GO,Inverse variance weighted,3,3,0,0
FAM20C,FinnGen_GO,MR Egger,3,3,0,0
FAM20C,FinnGen_GO,Weighted median,3,3,0,0
FAM20C,FinnGen_GO,Weighted mode,3,3,0,0
FAM3B,BBJ_Graves,Wald ratio,7,1,0,6
FAM3B,UKB_hyperthyroid,Inverse variance weighted,7,6,0,1
FAM3B,UKB_hyperthyroid,MR Egger,7,6,0,1
FAM3B,UKB_hyperthyroid,Weighted median,7,6,0,1
FAM3B,UKB_hyperthyroid,Weighted mode,7,6,0,1
FAM3B,FinnGen_GO,Inverse variance weighted,7,7,0,0
FAM3B,FinnGen_GO,MR Egger,7,7,0,0
FAM3B,FinnGen_GO,Weighted median,7,7,0,0
FAM3B,FinnGen_GO,Weighted mode,7,7,0,0
FAM3C,BBJ_Graves,Wald ratio,1,1,0,0
FAM3C,UKB_hyperthyroid,Wald ratio,1,1,0,0
FAM3C,FinnGen_GO,Wald ratio,1,1,0,0
FARS2,BBJ_Graves,Wald ratio,2,1,0,1
FARS2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
FARS2,FinnGen_GO,Inverse variance weighted,2,2,0,0
FAS,BBJ_Graves,Inverse variance weighted,3,3,0,0
FAS,BBJ_Graves,MR Egger,3,3,0,0
FAS,BBJ_Graves,Weighted median,3,3,0,0
FAS,BBJ_Graves,Weighted mode,3,3,0,0
FAS,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
FAS,UKB_hyperthyroid,MR Egger,3,3,0,0
FAS,UKB_hyperthyroid,Weighted median,3,3,0,0
FAS,UKB_hyperthyroid,Weighted mode,3,3,0,0
FAS,FinnGen_GO,Inverse variance weighted,3,2,0,1
FASLG,BBJ_Graves,Wald ratio,1,1,0,0
FASLG,UKB_hyperthyroid,Wald ratio,1,1,0,0
FASLG,FinnGen_GO,Wald ratio,1,1,0,0
FASN,BBJ_Graves,Wald ratio,1,1,0,0
FASN,UKB_hyperthyroid,Wald ratio,1,1,0,0
FASN,FinnGen_GO,Wald ratio,1,1,0,0
FAT4,BBJ_Graves,Wald ratio,1,1,0,0
FAT4,UKB_hyperthyroid,Wald ratio,1,1,0,0
FAT4,FinnGen_GO,Wald ratio,1,1,0,0
FBLN2,BBJ_Graves,Wald ratio,1,1,1,0
FBLN2,UKB_hyperthyroid,Wald ratio,1,1,1,0
FBLN2,FinnGen_GO,Wald ratio,1,1,1,0
FBLN5,BBJ_Graves,Inverse variance weighted,7,2,0,5
FBLN5,UKB_hyperthyroid,Inverse variance weighted,7,4,0,3
FBLN5,UKB_hyperthyroid,MR Egger,7,4,0,3
FBLN5,UKB_hyperthyroid,Weighted median,7,4,0,3
FBLN5,UKB_hyperthyroid,Weighted mode,7,4,0,3
FBLN5,FinnGen_GO,Inverse variance weighted,7,6,0,1
FBLN5,FinnGen_GO,MR Egger,7,6,0,1
FBLN5,FinnGen_GO,Weighted median,7,6,0,1
FBLN5,FinnGen_GO,Weighted mode,7,6,0,1
FBLN7,BBJ_Graves,Wald ratio,2,1,0,1
FBLN7,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
FBLN7,FinnGen_GO,Inverse variance weighted,2,2,0,0
FBN1,BBJ_Graves,Wald ratio,1,1,0,0
FBN1,UKB_hyperthyroid,Wald ratio,1,1,0,0
FBN1,FinnGen_GO,Wald ratio,1,1,0,0
FBN2,BBJ_Graves,Inverse variance weighted,6,4,2,2
FBN2,BBJ_Graves,MR Egger,6,4,2,2
FBN2,BBJ_Graves,Weighted median,6,4,2,2
FBN2,BBJ_Graves,Weighted mode,6,4,2,2
FBN2,UKB_hyperthyroid,Inverse variance weighted,6,6,2,0
FBN2,UKB_hyperthyroid,MR Egger,6,6,2,0
FBN2,UKB_hyperthyroid,Weighted median,6,6,2,0
FBN2,UKB_hyperthyroid,Weighted mode,6,6,2,0
FBN2,FinnGen_GO,Inverse variance weighted,6,6,2,0
FBN2,FinnGen_GO,MR Egger,6,6,2,0
FBN2,FinnGen_GO,Weighted median,6,6,2,0
FBN2,FinnGen_GO,Weighted mode,6,6,2,0
FBP1,BBJ_Graves,Inverse variance weighted,5,3,1,2
FBP1,BBJ_Graves,MR Egger,5,3,1,2
FBP1,BBJ_Graves,Weighted median,5,3,1,2
FBP1,BBJ_Graves,Weighted mode,5,3,1,2
FBP1,UKB_hyperthyroid,Inverse variance weighted,5,3,1,2
FBP1,UKB_hyperthyroid,MR Egger,5,3,1,2
FBP1,UKB_hyperthyroid,Weighted median,5,3,1,2
FBP1,UKB_hyperthyroid,Weighted mode,5,3,1,2
FBP1,FinnGen_GO,Inverse variance weighted,5,3,1,2
FBP1,FinnGen_GO,MR Egger,5,3,1,2
FBP1,FinnGen_GO,Weighted median,5,3,1,2
FBP1,FinnGen_GO,Weighted mode,5,3,1,2
FCAR,BBJ_Graves,Wald ratio,3,1,0,2
FCAR,UKB_hyperthyroid,Wald ratio,3,1,0,2
FCAR,FinnGen_GO,Inverse variance weighted,3,2,0,1
FCER1A,BBJ_Graves,Inverse variance weighted,4,2,1,2
FCER1A,UKB_hyperthyroid,Inverse variance weighted,4,3,1,1
FCER1A,UKB_hyperthyroid,MR Egger,4,3,1,1
FCER1A,UKB_hyperthyroid,Weighted median,4,3,1,1
FCER1A,UKB_hyperthyroid,Weighted mode,4,3,1,1
FCER1A,FinnGen_GO,Inverse variance weighted,4,3,1,1
FCER1A,FinnGen_GO,MR Egger,4,3,1,1
FCER1A,FinnGen_GO,Weighted median,4,3,1,1
FCER1A,FinnGen_GO,Weighted mode,4,3,1,1
FCER2,BBJ_Graves,Inverse variance weighted,4,2,0,2
FCER2,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
FCER2,UKB_hyperthyroid,MR Egger,4,4,0,0
FCER2,UKB_hyperthyroid,Weighted median,4,4,0,0
FCER2,UKB_hyperthyroid,Weighted mode,4,4,0,0
FCER2,FinnGen_GO,Inverse variance weighted,4,4,0,0
FCER2,FinnGen_GO,MR Egger,4,4,0,0
FCER2,FinnGen_GO,Weighted median,4,4,0,0
FCER2,FinnGen_GO,Weighted mode,4,4,0,0
FCGBP,BBJ_Graves,Inverse variance weighted,7,5,1,2
FCGBP,BBJ_Graves,MR Egger,7,5,1,2
FCGBP,BBJ_Graves,Weighted median,7,5,1,2
FCGBP,BBJ_Graves,Weighted mode,7,5,1,2
FCGBP,UKB_hyperthyroid,Inverse variance weighted,7,4,1,3
FCGBP,UKB_hyperthyroid,MR Egger,7,4,1,3
FCGBP,UKB_hyperthyroid,Weighted median,7,4,1,3
FCGBP,UKB_hyperthyroid,Weighted mode,7,4,1,3
FCGBP,FinnGen_GO,Inverse variance weighted,7,4,1,3
FCGBP,FinnGen_GO,MR Egger,7,4,1,3
FCGBP,FinnGen_GO,Weighted median,7,4,1,3
FCGBP,FinnGen_GO,Weighted mode,7,4,1,3
FCGR1A,UKB_hyperthyroid,Wald ratio,1,1,0,0
FCGR1A,FinnGen_GO,Wald ratio,1,1,0,0
FCGR2A,UKB_hyperthyroid,Wald ratio,1,1,0,0
FCGR2A,FinnGen_GO,Wald ratio,1,1,0,0
FCGR2B,BBJ_Graves,Wald ratio,8,1,0,7
FCGR2B,UKB_hyperthyroid,Inverse variance weighted,8,6,0,2
FCGR2B,UKB_hyperthyroid,MR Egger,8,6,0,2
FCGR2B,UKB_hyperthyroid,Weighted median,8,6,0,2
FCGR2B,UKB_hyperthyroid,Weighted mode,8,6,0,2
FCGR2B,FinnGen_GO,Inverse variance weighted,8,7,0,1
FCGR2B,FinnGen_GO,MR Egger,8,7,0,1
FCGR2B,FinnGen_GO,Weighted median,8,7,0,1
FCGR2B,FinnGen_GO,Weighted mode,8,7,0,1
FCGR2C,BBJ_Graves,Inverse variance weighted,8,2,0,6
FCGR2C,UKB_hyperthyroid,Inverse variance weighted,8,7,0,1
FCGR2C,UKB_hyperthyroid,MR Egger,8,7,0,1
FCGR2C,UKB_hyperthyroid,Weighted median,8,7,0,1
FCGR2C,UKB_hyperthyroid,Weighted mode,8,7,0,1
FCGR2C,FinnGen_GO,Inverse variance weighted,8,6,0,2
FCGR2C,FinnGen_GO,MR Egger,8,6,0,2
FCGR2C,FinnGen_GO,Weighted median,8,6,0,2
FCGR2C,FinnGen_GO,Weighted mode,8,6,0,2
FCGR3A,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
FCGR3A,FinnGen_GO,Wald ratio,2,1,0,1
FCGR3B,BBJ_Graves,Inverse variance weighted,9,4,0,5
FCGR3B,BBJ_Graves,MR Egger,9,4,0,5
FCGR3B,BBJ_Graves,Weighted median,9,4,0,5
FCGR3B,BBJ_Graves,Weighted mode,9,4,0,5
FCGR3B,UKB_hyperthyroid,Inverse variance weighted,9,3,0,6
FCGR3B,UKB_hyperthyroid,MR Egger,9,3,0,6
FCGR3B,UKB_hyperthyroid,Weighted median,9,3,0,6
FCGR3B,UKB_hyperthyroid,Weighted mode,9,3,0,6
FCGR3B,FinnGen_GO,Inverse variance weighted,9,5,0,4
FCGR3B,FinnGen_GO,MR Egger,9,5,0,4
FCGR3B,FinnGen_GO,Weighted median,9,5,0,4
FCGR3B,FinnGen_GO,Weighted mode,9,5,0,4
FCGRT,BBJ_Graves,Inverse variance weighted,2,2,0,0
FCGRT,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
FCGRT,FinnGen_GO,Inverse variance weighted,2,2,0,0
FCN1,BBJ_Graves,Inverse variance weighted,4,3,0,1
FCN1,BBJ_Graves,MR Egger,4,3,0,1
FCN1,BBJ_Graves,Weighted median,4,3,0,1
FCN1,BBJ_Graves,Weighted mode,4,3,0,1
FCN1,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
FCN1,UKB_hyperthyroid,MR Egger,4,4,0,0
FCN1,UKB_hyperthyroid,Weighted median,4,4,0,0
FCN1,UKB_hyperthyroid,Weighted mode,4,4,0,0
FCN1,FinnGen_GO,Inverse variance weighted,4,4,0,0
FCN1,FinnGen_GO,MR Egger,4,4,0,0
FCN1,FinnGen_GO,Weighted median,4,4,0,0
FCN1,FinnGen_GO,Weighted mode,4,4,0,0
FCRL1,BBJ_Graves,Wald ratio,1,1,1,0
FCRL1,UKB_hyperthyroid,Wald ratio,1,1,1,0
FCRL2,BBJ_Graves,Wald ratio,1,1,1,0
FCRL2,UKB_hyperthyroid,Wald ratio,1,1,1,0
FCRL2,FinnGen_GO,Wald ratio,1,1,1,0
FCRL3,BBJ_Graves,Inverse variance weighted,4,4,2,0
FCRL3,BBJ_Graves,MR Egger,4,4,2,0
FCRL3,BBJ_Graves,Weighted median,4,4,2,0
FCRL3,BBJ_Graves,Weighted mode,4,4,2,0
FCRL3,UKB_hyperthyroid,Inverse variance weighted,4,3,1,1
FCRL3,UKB_hyperthyroid,MR Egger,4,3,1,1
FCRL3,UKB_hyperthyroid,Weighted median,4,3,1,1
FCRL3,UKB_hyperthyroid,Weighted mode,4,3,1,1
FCRL3,FinnGen_GO,Inverse variance weighted,4,4,2,0
FCRL3,FinnGen_GO,MR Egger,4,4,2,0
FCRL3,FinnGen_GO,Weighted median,4,4,2,0
FCRL3,FinnGen_GO,Weighted mode,4,4,2,0
FCRL5,BBJ_Graves,Inverse variance weighted,4,3,1,1
FCRL5,BBJ_Graves,MR Egger,4,3,1,1
FCRL5,BBJ_Graves,Weighted median,4,3,1,1
FCRL5,BBJ_Graves,Weighted mode,4,3,1,1
FCRL5,UKB_hyperthyroid,Inverse variance weighted,4,3,1,1
FCRL5,UKB_hyperthyroid,MR Egger,4,3,1,1
FCRL5,UKB_hyperthyroid,Weighted median,4,3,1,1
FCRL5,UKB_hyperthyroid,Weighted mode,4,3,1,1
FCRL5,FinnGen_GO,Inverse variance weighted,4,3,0,1
FCRL5,FinnGen_GO,MR Egger,4,3,0,1
FCRL5,FinnGen_GO,Weighted median,4,3,0,1
FCRL5,FinnGen_GO,Weighted mode,4,3,0,1
FCRL6,BBJ_Graves,Inverse variance weighted,5,2,0,3
FCRL6,UKB_hyperthyroid,Inverse variance weighted,5,3,0,2
FCRL6,UKB_hyperthyroid,MR Egger,5,3,0,2
FCRL6,UKB_hyperthyroid,Weighted median,5,3,0,2
FCRL6,UKB_hyperthyroid,Weighted mode,5,3,0,2
FCRL6,FinnGen_GO,Inverse variance weighted,5,4,0,1
FCRL6,FinnGen_GO,MR Egger,5,4,0,1
FCRL6,FinnGen_GO,Weighted median,5,4,0,1
FCRL6,FinnGen_GO,Weighted mode,5,4,0,1
FCRLA,BBJ_Graves,Inverse variance weighted,2,2,0,0
FCRLA,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
FCRLA,FinnGen_GO,Inverse variance weighted,2,2,0,0
FDFT1,BBJ_Graves,Inverse variance weighted,4,3,1,1
FDFT1,BBJ_Graves,MR Egger,4,3,1,1
FDFT1,BBJ_Graves,Weighted median,4,3,1,1
FDFT1,BBJ_Graves,Weighted mode,4,3,1,1
FDFT1,UKB_hyperthyroid,Inverse variance weighted,4,3,1,1
FDFT1,UKB_hyperthyroid,MR Egger,4,3,1,1
FDFT1,UKB_hyperthyroid,Weighted median,4,3,1,1
FDFT1,UKB_hyperthyroid,Weighted mode,4,3,1,1
FDFT1,FinnGen_GO,Inverse variance weighted,4,3,1,1
FDFT1,FinnGen_GO,MR Egger,4,3,1,1
FDFT1,FinnGen_GO,Weighted median,4,3,1,1
FDFT1,FinnGen_GO,Weighted mode,4,3,1,1
FDPS,UKB_hyperthyroid,Wald ratio,1,1,0,0
FDPS,FinnGen_GO,Wald ratio,1,1,0,0
FER,BBJ_Graves,Inverse variance weighted,2,2,0,0
FER,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
FER,FinnGen_GO,Inverse variance weighted,2,2,0,0
FES,BBJ_Graves,Inverse variance weighted,4,4,0,0
FES,BBJ_Graves,MR Egger,4,4,0,0
FES,BBJ_Graves,Weighted median,4,4,0,0
FES,BBJ_Graves,Weighted mode,4,4,0,0
FES,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
FES,UKB_hyperthyroid,MR Egger,4,4,0,0
FES,UKB_hyperthyroid,Weighted median,4,4,0,0
FES,UKB_hyperthyroid,Weighted mode,4,4,0,0
FES,FinnGen_GO,Inverse variance weighted,4,4,0,0
FES,FinnGen_GO,MR Egger,4,4,0,0
FES,FinnGen_GO,Weighted median,4,4,0,0
FES,FinnGen_GO,Weighted mode,4,4,0,0
FFAR2,BBJ_Graves,Wald ratio,1,1,0,0
FFAR2,UKB_hyperthyroid,Wald ratio,1,1,0,0
FFAR2,FinnGen_GO,Wald ratio,1,1,0,0
FFAR3,BBJ_Graves,Inverse variance weighted,2,2,2,0
FFAR3,UKB_hyperthyroid,Inverse variance weighted,2,2,2,0
FFAR3,FinnGen_GO,Inverse variance weighted,2,2,2,0
FFAR4,BBJ_Graves,Wald ratio,2,1,0,1
FFAR4,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
FFAR4,FinnGen_GO,Inverse variance weighted,2,2,0,0
FGF17,BBJ_Graves,Wald ratio,1,1,0,0
FGF17,UKB_hyperthyroid,Wald ratio,1,1,0,0
FGF17,FinnGen_GO,Wald ratio,1,1,0,0
FGF2,BBJ_Graves,Wald ratio,1,1,0,0
FGF2,UKB_hyperthyroid,Wald ratio,1,1,0,0
FGF2,FinnGen_GO,Wald ratio,1,1,0,0
FGF9,BBJ_Graves,Wald ratio,2,1,1,1
FGF9,UKB_hyperthyroid,Wald ratio,2,1,1,1
FGF9,FinnGen_GO,Wald ratio,2,1,1,1
FGFBP2,BBJ_Graves,Wald ratio,1,1,0,0
FGFBP2,UKB_hyperthyroid,Wald ratio,1,1,0,0
FGFBP2,FinnGen_GO,Wald ratio,1,1,0,0
FGFBP3,BBJ_Graves,Wald ratio,1,1,0,0
FGFBP3,UKB_hyperthyroid,Wald ratio,1,1,0,0
FGFBP3,FinnGen_GO,Wald ratio,1,1,0,0
FGFR1,BBJ_Graves,Wald ratio,3,1,0,2
FGFR1,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
FGFR1,UKB_hyperthyroid,MR Egger,3,3,0,0
FGFR1,UKB_hyperthyroid,Weighted median,3,3,0,0
FGFR1,UKB_hyperthyroid,Weighted mode,3,3,0,0
FGFR1,FinnGen_GO,Inverse variance weighted,3,3,0,0
FGFR1,FinnGen_GO,MR Egger,3,3,0,0
FGFR1,FinnGen_GO,Weighted median,3,3,0,0
FGFR1,FinnGen_GO,Weighted mode,3,3,0,0
FGFR2,BBJ_Graves,Wald ratio,2,1,0,1
FGFR2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
FGFR2,FinnGen_GO,Inverse variance weighted,2,2,0,0
FGFR4,BBJ_Graves,Wald ratio,2,1,0,1
FGFR4,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
FGFR4,FinnGen_GO,Inverse variance weighted,2,2,0,0
FGFRL1,BBJ_Graves,Inverse variance weighted,3,2,1,1
FGFRL1,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
FGFRL1,UKB_hyperthyroid,MR Egger,3,3,1,0
FGFRL1,UKB_hyperthyroid,Weighted median,3,3,1,0
FGFRL1,UKB_hyperthyroid,Weighted mode,3,3,1,0
FGFRL1,FinnGen_GO,Inverse variance weighted,3,3,1,0
FGFRL1,FinnGen_GO,MR Egger,3,3,1,0
FGFRL1,FinnGen_GO,Weighted median,3,3,1,0
FGFRL1,FinnGen_GO,Weighted mode,3,3,1,0
FGL2,BBJ_Graves,Inverse variance weighted,4,3,0,1
FGL2,BBJ_Graves,MR Egger,4,3,0,1
FGL2,BBJ_Graves,Weighted median,4,3,0,1
FGL2,BBJ_Graves,Weighted mode,4,3,0,1
FGL2,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
FGL2,UKB_hyperthyroid,MR Egger,4,4,0,0
FGL2,UKB_hyperthyroid,Weighted median,4,4,0,0
FGL2,UKB_hyperthyroid,Weighted mode,4,4,0,0
FGL2,FinnGen_GO,Inverse variance weighted,4,4,0,0
FGL2,FinnGen_GO,MR Egger,4,4,0,0
FGL2,FinnGen_GO,Weighted median,4,4,0,0
FGL2,FinnGen_GO,Weighted mode,4,4,0,0
