Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
1706,LJP006 HEPG2 24H-withaferin-a-3.33,0.028492383389072184,46.277389277389275,164.66043385202047,['IGF1R'],0.033736585255525094,0,0
1707,LJP006 HME1 24H-geldanamycin-0.04,0.028688093382855207,45.9537037037037,163.1941521302671,['IGF1R'],0.03386905238653858,0,0
1708,CPC001 HCC515 24H-zd 2079 hydrochloride-10.0,0.028688093382855207,45.9537037037037,163.1941521302671,['IGF1R'],0.03386905238653858,0,0
1709,CPC014 MCF7 24H-km 00927-10.0,0.028688093382855207,45.9537037037037,163.1941521302671,['IGF1R'],0.03386905238653858,0,0
1710,LJP005 A375 24H-mitoxantrone-0.12,0.028688093382855207,45.9537037037037,163.1941521302671,['IL1B'],0.03386905238653858,0,0
1711,"CPC006 A375 24H-l-690,488-10.0",0.028688093382855207,45.9537037037037,163.1941521302671,['IGF1R'],0.03386905238653858,0,0
1712,CPC019 A549 24H-BRD-K96076993-10.0,0.02888377380927212,45.63448275862069,161.75029703137994,['IGF1R'],0.03402053824765579,0,0
1713,CPC019 A549 6H-BRD-K65366129-10.0,0.02888377380927212,45.63448275862069,161.75029703137994,['IGF1R'],0.03402053824765579,0,0
1714,CPD003 PC3 24H-rifabutin-10.0,0.02888377380927212,45.63448275862069,161.75029703137994,['IGF1R'],0.03402053824765579,0,0
1715,CPC006 HT29 24H-BRD-K41859756-10.0,0.02888377380927212,45.63448275862069,161.75029703137994,['IGF1R'],0.03402053824765579,0,0
1716,CPC014 HEPG2 6H-ei-346-10.0,0.029079424668904584,45.31963470319635,160.32837798429506,['IGF1R'],0.03419117452339188,0,0
1717,LJP005 MCF10A 24H-AZD-8330-1.11,0.029079424668904584,45.31963470319635,160.32837798429506,['IL1B'],0.03419117452339188,0,0
1718,CPD002 MCF7 24H-vorinostat-10.0,0.029079424668904584,45.31963470319635,160.32837798429506,['IGF1R'],0.03419117452339188,0,0
1719,LJP006 HME1 24H-GSK-2126458-1.11,0.029275045963164405,45.00907029478458,158.92791836577854,['IGF1R'],0.034301387961480335,0,0
1720,LJP006 MCF10A 24H-gefitinib-1.11,0.029275045963164405,45.00907029478458,158.92791836577854,['IL1B'],0.034301387961480335,0,0
1721,LJP006 MCF7 24H-AZD-7762-10,0.029275045963164405,45.00907029478458,158.92791836577854,['IGF1R'],0.034301387961480335,0,0
1722,CPD001 MCF7 24H-mitoxantrone dihydrochloride-10.0,0.029275045963164405,45.00907029478458,158.92791836577854,['IGF1R'],0.034301387961480335,0,0
1723,CPC016 A549 6H-gr 46611-10.0,0.029275045963164405,45.00907029478458,158.92791836577854,['IGF1R'],0.034301387961480335,0,0
1724,LJP006 A375 24H-GSK-1059615-3.33,0.029275045963164405,45.00907029478458,158.92791836577854,['IGF1R'],0.034301387961480335,0,0
1725,LJP006 HME1 24H-ZSTK-474-10,0.029470637700984677,44.7027027027027,157.54845500306016,['IGF1R'],0.034390923255915105,0,0
1726,CPC009 PC3 24H-BRD-K26304855-10.0,0.029470637700984677,44.7027027027027,157.54845500306016,['IGF1R'],0.034390923255915105,0,0
1727,LJP009 A375 24H-CGP-60474-0.04,0.029470637700984677,44.7027027027027,157.54845500306016,['IGF1'],0.034390923255915105,0,0
1728,LJP006 PC3 24H-WYE-125132-0.37,0.029470637700984677,44.7027027027027,157.54845500306016,['IGF1R'],0.034390923255915105,0,0
1729,LJP006 PC3 24H-torin-1-10,0.029470637700984677,44.7027027027027,157.54845500306016,['IGF1R'],0.034390923255915105,0,0
1730,CPC008 PC3 24H-vu0418947-2-10.0,0.029470637700984677,44.7027027027027,157.54845500306016,['IGF1R'],0.034390923255915105,0,0
1731,LJP006 HA1E 24H-JW-7-24-1-10,0.029470637700984677,44.7027027027027,157.54845500306016,['IL1B'],0.034390923255915105,0,0
1732,LJP006 LNCAP 24H-torin-1-0.12,0.029666199887420187,44.40044742729307,156.189537724504,['IGF1R'],0.03444007113367171,0,0
1733,CPC006 HT29 24H-mk-2206-10.0,0.029666199887420187,44.40044742729307,156.189537724504,['IGF1R'],0.03444007113367171,0,0
1734,CPC006 HT29 24H-BRD-K90999434-10.0,0.029666199887420187,44.40044742729307,156.189537724504,['IGF1R'],0.03444007113367171,0,0
1735,CPC016 A549 6H-jak3 inhibitor v-10.0,0.029666199887420187,44.40044742729307,156.189537724504,['IGF1R'],0.03444007113367171,0,0
1736,LJP007 A375 24H-GSK-1059615-1.11,0.029666199887420187,44.40044742729307,156.189537724504,['IGF1R'],0.03444007113367171,0,0
1737,LJP006 A549 24H-GSK-2126458-0.12,0.029666199887420187,44.40044742729307,156.189537724504,['IGF1R'],0.03444007113367171,0,0
1738,CPC005 A549 6H-periplocymarin-10.0,0.029666199887420187,44.40044742729307,156.189537724504,['IGF1R'],0.03444007113367171,0,0
1739,LJP009 HEPG2 24H-tanespimycin-10,0.029666199887420187,44.40044742729307,156.189537724504,['IGF1R'],0.03444007113367171,0,0
1740,LJP007 MCF7 24H-DCC-2036-10,0.029666199887420187,44.40044742729307,156.189537724504,['IGF1'],0.03444007113367171,0,0
1741,LJP006 HS578T 24H-CGP-60474-1.11,0.029861732512519418,44.102222222222224,154.85072892767388,['IL1B'],0.0345479379583558,0,0
1742,CPC002 HA1E 6H-t 0901317-10.0,0.029861732512519418,44.102222222222224,154.85072892767388,['IGF1R'],0.0345479379583558,0,0
1743,CPC003 HA1E 6H-ppt-10.0,0.029861732512519418,44.102222222222224,154.85072892767388,['IGF1R'],0.0345479379583558,0,0
1744,"CPC003 HA1E 6H-ly-163,502-10.0",0.029861732512519418,44.102222222222224,154.85072892767388,['IGF1R'],0.0345479379583558,0,0
1745,CPC003 VCAP 24H-glipizide-10.0,0.029861732512519418,44.102222222222224,154.85072892767388,['IGF1R'],0.0345479379583558,0,0
1746,CPC016 A549 6H-fenobam-10.0,0.029861732512519418,44.102222222222224,154.85072892767388,['IGF1R'],0.0345479379583558,0,0
